Distance_(pixels),Gray_Value,X_Fit:_Gaussian,Fit:_Gaussian
"","",433.510,98.7495
"","",434.110,98.5627
"","",434.710,98.3752
"","",435.309,98.1869
"","",435.909,97.9979
"","",436.509,97.8082
"","",437.108,97.6178
"","",437.708,97.4267
"","",438.307,97.2348
"","",438.907,97.0422
"","",439.507,96.8489
"","",440.106,96.6549
"","",440.706,96.4602
"","",441.305,96.2647
"","",441.905,96.0686
"","",442.505,95.8718
"","",443.104,95.6742
"","",443.704,95.4760
"","",444.303,95.2770
"","",444.903,95.0774
"","",445.503,94.8771
"","",446.102,94.6760
"","",446.702,94.4743
"","",447.301,94.2719
"","",447.901,94.0688
"","",448.500,93.8651
"","",449.100,93.6606
"","",449.700,93.4554
"","",450.299,93.2496
"","",450.899,93.0431
"","",451.499,92.8360
"","",452.098,92.6281
"","",452.698,92.4196
"","",453.297,92.2104
"","",453.897,92.0006
"","",454.496,91.7901
"","",455.096,91.5789
"","",455.696,91.3671
"","",456.295,91.1546
"","",456.895,90.9414
"","",457.495,90.7276
"","",458.094,90.5132
"","",458.694,90.2981
"","",459.293,90.0823
"","",459.893,89.8659
"","",460.492,89.6489
"","",461.092,89.4312
"","",461.692,89.2129
"","",462.291,88.9939
"","",462.891,88.7743
"","",463.490,88.5541
"","",464.090,88.3332
"","",464.690,88.1117
"","",465.289,87.8896
"","",465.889,87.6669
"","",466.488,87.4435
"","",467.088,87.2196
"","",467.688,86.9950
"","",468.287,86.7698
"","",468.887,86.5439
"","",469.486,86.3175
"","",470.086,86.0905
"","",470.686,85.8628
"","",471.285,85.6346
"","",471.885,85.4057
"","",472.484,85.1762
"","",473.084,84.9462
"","",473.684,84.7155
"","",474.283,84.4843
"","",474.883,84.2524
"","",475.482,84.0200
"","",476.082,83.7870
"","",476.682,83.5534
"","",477.281,83.3192
"","",477.881,83.0844
"","",478.480,82.8491
"","",479.080,82.6132
"","",479.680,82.3767
"","",480.279,82.1396
"","",480.879,81.9020
"","",481.478,81.6638
"","",482.078,81.4251
"","",482.678,81.1857
"","",483.277,80.9458
"","",483.877,80.7054
"","",484.476,80.4644
"","",485.076,80.2229
"","",485.676,79.9808
"","",486.275,79.7381
"","",486.875,79.4949
"","",487.474,79.2512
"","",488.074,79.0069
"","",488.674,78.7621
"","",489.273,78.5167
"","",489.873,78.2708
"","",490.472,78.0244
"","",491.072,77.7774
"","",491.672,77.5300
"","",492.271,77.2820
"","",492.871,77.0334
"","",493.470,76.7844
"","",494.070,76.5348
"","",494.670,76.2847
"","",495.269,76.0341
"","",495.869,75.7830
"","",496.468,75.5314
"","",497.068,75.2793
"","",497.668,75.0266
"","",498.267,74.7735
"","",498.867,74.5199
"","",499.466,74.2657
"","",500.066,74.0111
"","",500.666,73.7560
"","",501.265,73.5004
"","",501.865,73.2443
"","",502.464,72.9877
"","",503.064,72.7306
"","",503.664,72.4731
"","",504.263,72.2150
"","",504.863,71.9565
"","",505.462,71.6976
"","",506.062,71.4381
"","",506.662,71.1782
"","",507.261,70.9178
"","",507.861,70.6570
"","",508.460,70.3957
"","",509.060,70.1339
"","",509.660,69.8717
"","",510.259,69.6090
"","",510.859,69.3458
"","",511.458,69.0823
"","",512.058,68.8182
"","",512.658,68.5538
"","",513.257,68.2888
"","",513.857,68.0235
"","",514.456,67.7577
"","",515.056,67.4915
"","",515.656,67.2248
"","",516.255,66.9577
"","",516.855,66.6902
"","",517.454,66.4222
"","",518.054,66.1538
"","",518.654,65.8851
"","",519.253,65.6159
"","",519.853,65.3462
"","",520.452,65.0762
"","",521.052,64.8057
"","",521.652,64.5349
"","",522.251,64.2636
"","",522.851,63.9919
"","",523.450,63.7199
"","",524.050,63.4474
"","",524.650,63.1745
"","",525.249,62.9012
"","",525.849,62.6276
"","",526.448,62.3536
"","",527.048,62.0791
"","",527.648,61.8043
"","",528.247,61.5291
"","",528.847,61.2535
"","",529.446,60.9776
"","",530.046,60.7012
"","",530.646,60.4245
"","",531.245,60.1475
"","",531.845,59.8700
"","",532.444,59.5922
"","",533.044,59.3140
"","",533.644,59.0355
"","",534.243,58.7566
"","",534.843,58.4774
"","",535.442,58.1978
"","",536.042,57.9179
"","",536.642,57.6376
"","",537.241,57.3570
"","",537.841,57.0760
"","",538.440,56.7946
"","",539.040,56.5130
"","",539.640,56.2310
"","",540.239,55.9487
"","",540.839,55.6660
"","",541.438,55.3830
"","",542.038,55.0997
"","",542.638,54.8161
"","",543.237,54.5321
"","",543.837,54.2478
"","",544.436,53.9632
"","",545.036,53.6784
"","",545.636,53.3931
"","",546.235,53.1076
"","",546.835,52.8218
"","",547.434,52.5356
"","",548.034,52.2492
"","",548.634,51.9625
"","",549.233,51.6755
"","",549.833,51.3881
"","",550.432,51.1005
"","",551.032,50.8126
"","",551.632,50.5244
"","",552.231,50.2360
"","",552.831,49.9472
"","",553.430,49.6582
"","",554.030,49.3688
"","",554.630,49.0792
"","",555.229,48.7894
"","",555.829,48.4992
"","",556.428,48.2089
"","",557.028,47.9182
"","",557.628,47.6273
"","",558.227,47.3361
"","",558.827,47.0446
"","",559.426,46.7529
"","",560.026,46.4610
"","",560.626,46.1688
"","",561.225,45.8764
"","",561.825,45.5837
"","",562.424,45.2907
"","",563.024,44.9975
"","",563.624,44.7042
"","",564.223,44.4105
"","",564.823,44.1166
"","",565.422,43.8225
"","",566.022,43.5282
"","",566.622,43.2336
"","",567.221,42.9388
"","",567.821,42.6438
"","",568.420,42.3486
"","",569.020,42.0531
"","",569.620,41.7575
"","",570.219,41.4616
"","",570.819,41.1655
"","",571.418,40.8692
"","",572.018,40.5728
"","",572.618,40.2761
"","",573.217,39.9792
"","",573.817,39.6821
"","",574.416,39.3848
"","",575.016,39.0873
"","",575.616,38.7897
"","",576.215,38.4918
"","",576.815,38.1938
"","",577.414,37.8955
"","",578.014,37.5971
"","",578.614,37.2986
"","",579.213,36.9998
"","",579.813,36.7009
"","",580.412,36.4018
"","",581.012,36.1025
"","",581.612,35.8031
"","",582.211,35.5035
"","",582.811,35.2038
"","",583.410,34.9039
"","",584.010,34.6038
"","",584.610,34.3036
"","",585.209,34.0032
"","",585.809,33.7027
"","",586.408,33.4020
"","",587.008,33.1012
"","",587.608,32.8002
"","",588.207,32.4991
"","",588.807,32.1979
"","",589.406,31.8965
"","",590.006,31.5951
"","",590.606,31.2934
"","",591.205,30.9917
"","",591.805,30.6898
"","",592.404,30.3878
"","",593.004,30.0856
"","",593.604,29.7834
"","",594.203,29.4810
"","",594.803,29.1785
"","",595.402,28.8760
"","",596.002,28.5733
"","",596.602,28.2704
"","",597.201,27.9676
"","",597.801,27.6645
"","",598.400,27.3614
