Radius_[pixels],Normalized_Integrated_Intensity,X_Fit:_Gaussian,Fit:_Gaussian
"","",289.121,34.5407
"","",289.415,34.5287
"","",289.709,34.5167
"","",290.003,34.5049
"","",290.297,34.4931
"","",290.591,34.4814
"","",290.885,34.4698
"","",291.179,34.4583
"","",291.473,34.4468
"","",291.766,34.4355
"","",292.060,34.4242
"","",292.354,34.4130
"","",292.648,34.4019
"","",292.942,34.3908
"","",293.236,34.3799
"","",293.530,34.3690
"","",293.824,34.3582
"","",294.118,34.3475
"","",294.412,34.3369
"","",294.706,34.3264
"","",295.000,34.3159
